source_id,target_id,edge_type,timestamp,metadata
8095C5830,TXN_1365297,INVOLVED_IN,2022/09/02 07:39,"{""role"": ""receiver"", ""amount"": 808.6}"
8095C5830,TXN_1365329,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""sender"", ""amount"": 34481.57}"
8097B61E0,TXN_1365329,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""receiver"", ""amount"": 34481.57}"
8095C5830,TXN_1365330,INVOLVED_IN,2022/09/02 07:58,"{""role"": ""sender"", ""amount"": 6698.19}"
8097B61E0,TXN_1365330,INVOLVED_IN,2022/09/02 07:58,"{""role"": ""receiver"", ""amount"": 6698.19}"
8095C5830,TXN_1365331,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""sender"", ""amount"": 41699.24}"
8097B61E0,TXN_1365331,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""receiver"", ""amount"": 41699.24}"
8095C5830,TXN_1365332,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""sender"", ""amount"": 5797.79}"
8097B61E0,TXN_1365332,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""receiver"", ""amount"": 5797.79}"
80116AFF0,TXN_1365722,INVOLVED_IN,2022/09/02 07:46,"{""role"": ""sender"", ""amount"": 2759.75}"
80B0A3620,TXN_1365722,INVOLVED_IN,2022/09/02 07:46,"{""role"": ""receiver"", ""amount"": 2759.75}"
80116AFF0,TXN_1365723,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""sender"", ""amount"": 4422.53}"
80B0A3620,TXN_1365723,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""receiver"", ""amount"": 4422.53}"
80116AFF0,TXN_1365724,INVOLVED_IN,2022/09/02 07:43,"{""role"": ""sender"", ""amount"": 1016.95}"
80B0A3620,TXN_1365724,INVOLVED_IN,2022/09/02 07:43,"{""role"": ""receiver"", ""amount"": 1016.95}"
100428660,TXN_1365970,INVOLVED_IN,2022/09/02 07:41,"{""role"": ""sender"", ""amount"": 82.6}"
80BC16800,TXN_1365970,INVOLVED_IN,2022/09/02 07:41,"{""role"": ""receiver"", ""amount"": 82.6}"
100428660,TXN_1365971,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""sender"", ""amount"": 214.57}"
80BC16800,TXN_1365971,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""receiver"", ""amount"": 214.57}"
801A7E980,TXN_1366678,INVOLVED_IN,2022/09/02 07:39,"{""role"": ""sender"", ""amount"": 2089.72}"
80DFE4230,TXN_1366678,INVOLVED_IN,2022/09/02 07:39,"{""role"": ""receiver"", ""amount"": 2089.72}"
801A7E980,TXN_1366679,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""sender"", ""amount"": 217.31}"
80DFE4230,TXN_1366679,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""receiver"", ""amount"": 217.31}"
1004286A8,TXN_1368866,INVOLVED_IN,2022/09/02 07:48,"{""role"": ""sender"", ""amount"": 11.78}"
801D83260,TXN_1368866,INVOLVED_IN,2022/09/02 07:48,"{""role"": ""receiver"", ""amount"": 11.78}"
1004286A8,TXN_1368867,INVOLVED_IN,2022/09/02 07:36,"{""role"": ""sender"", ""amount"": 20.8}"
801D83260,TXN_1368867,INVOLVED_IN,2022/09/02 07:36,"{""role"": ""receiver"", ""amount"": 20.8}"
801CB1C50,TXN_1369339,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""sender"", ""amount"": 3853313.84}"
802EFB0C0,TXN_1369339,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""receiver"", ""amount"": 3853313.84}"
801CB1C50,TXN_1369340,INVOLVED_IN,2022/09/02 07:34,"{""role"": ""sender"", ""amount"": 9120.31}"
802EFB0C0,TXN_1369340,INVOLVED_IN,2022/09/02 07:34,"{""role"": ""receiver"", ""amount"": 9120.31}"
801CB1C50,TXN_1369341,INVOLVED_IN,2022/09/02 07:42,"{""role"": ""sender"", ""amount"": 1502195.39}"
802EFB0C0,TXN_1369341,INVOLVED_IN,2022/09/02 07:42,"{""role"": ""receiver"", ""amount"": 1502195.39}"
800058470,TXN_1369535,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""sender"", ""amount"": 1611.6}"
80475F9B0,TXN_1369535,INVOLVED_IN,2022/09/02 07:45,"{""role"": ""receiver"", ""amount"": 1611.6}"
800058470,TXN_1369536,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""sender"", ""amount"": 763.96}"
80475F9B0,TXN_1369536,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""receiver"", ""amount"": 763.96}"
80B40A100,TXN_1370453,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""sender"", ""amount"": 105.42}"
80B40A0B0,TXN_1370453,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""receiver"", ""amount"": 105.42}"
80B829340,TXN_1371620,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""sender"", ""amount"": 59421.66}"
813020E80,TXN_1371620,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""receiver"", ""amount"": 59421.66}"
8080235A0,TXN_1371655,INVOLVED_IN,2022/09/02 07:34,"{""role"": ""sender"", ""amount"": 62402.43}"
81326F910,TXN_1371655,INVOLVED_IN,2022/09/02 07:34,"{""role"": ""receiver"", ""amount"": 62402.43}"
8080235A0,TXN_1371656,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""sender"", ""amount"": 2659.4}"
81326F910,TXN_1371656,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""receiver"", ""amount"": 2659.4}"
8080235A0,TXN_1371657,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""sender"", ""amount"": 1777.07}"
81326F910,TXN_1371657,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""receiver"", ""amount"": 1777.07}"
80506FDC0,TXN_1371718,INVOLVED_IN,2022/09/02 07:31,"{""role"": ""sender"", ""amount"": 772.16}"
81384E070,TXN_1371718,INVOLVED_IN,2022/09/02 07:31,"{""role"": ""receiver"", ""amount"": 772.16}"
80506FDC0,TXN_1371719,INVOLVED_IN,2022/09/02 07:43,"{""role"": ""sender"", ""amount"": 1464.39}"
81384E070,TXN_1371719,INVOLVED_IN,2022/09/02 07:43,"{""role"": ""receiver"", ""amount"": 1464.39}"
80369B9A0,TXN_1372477,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""sender"", ""amount"": 36222.45}"
80382B300,TXN_1372477,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""receiver"", ""amount"": 36222.45}"
803E54D80,TXN_1372844,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""sender"", ""amount"": 25420.23}"
804730220,TXN_1372844,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""receiver"", ""amount"": 25420.23}"
803E54D80,TXN_1372845,INVOLVED_IN,2022/09/02 07:55,"{""role"": ""sender"", ""amount"": 7652.72}"
804730220,TXN_1372845,INVOLVED_IN,2022/09/02 07:55,"{""role"": ""receiver"", ""amount"": 7652.72}"
803F590A0,TXN_1372852,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""sender"", ""amount"": 3971.17}"
80477A740,TXN_1372852,INVOLVED_IN,2022/09/02 07:47,"{""role"": ""receiver"", ""amount"": 3971.17}"
803F590A0,TXN_1372853,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""sender"", ""amount"": 25256.13}"
80477A740,TXN_1372853,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""receiver"", ""amount"": 25256.13}"
8060A2370,TXN_1373823,INVOLVED_IN,2022/09/02 07:54,"{""role"": ""sender"", ""amount"": 753525.8}"
806ADC120,TXN_1373823,INVOLVED_IN,2022/09/02 07:54,"{""role"": ""receiver"", ""amount"": 753525.8}"
8060A2370,TXN_1373824,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""sender"", ""amount"": 195638.65}"
806ADC120,TXN_1373824,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""receiver"", ""amount"": 195638.65}"
8091088B0,TXN_1375005,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""sender"", ""amount"": 1868761.17}"
809D4B6D0,TXN_1375005,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""receiver"", ""amount"": 1868761.17}"
8091088B0,TXN_1375006,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""sender"", ""amount"": 14316.26}"
809D4B6D0,TXN_1375006,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""receiver"", ""amount"": 14316.26}"
8091088B0,TXN_1375007,INVOLVED_IN,2022/09/02 07:41,"{""role"": ""sender"", ""amount"": 406397.54}"
809D4B6D0,TXN_1375007,INVOLVED_IN,2022/09/02 07:41,"{""role"": ""receiver"", ""amount"": 406397.54}"
80998E4D0,TXN_1375034,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""sender"", ""amount"": 3313243.47}"
809DC05C0,TXN_1375034,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""receiver"", ""amount"": 3313243.47}"
80998E4D0,TXN_1375035,INVOLVED_IN,2022/09/02 07:37,"{""role"": ""sender"", ""amount"": 1230326.28}"
809DC05C0,TXN_1375035,INVOLVED_IN,2022/09/02 07:37,"{""role"": ""receiver"", ""amount"": 1230326.28}"
80CF8CAC0,TXN_1375884,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""sender"", ""amount"": 3781.88}"
80D5FED70,TXN_1375884,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""receiver"", ""amount"": 3781.88}"
80CF8CAC0,TXN_1375885,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""sender"", ""amount"": 1218.54}"
80D5FED70,TXN_1375885,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""receiver"", ""amount"": 1218.54}"
80CF95EA0,TXN_1375975,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""sender"", ""amount"": 22862.97}"
80D9D3480,TXN_1375975,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""receiver"", ""amount"": 22862.97}"
80CF95EA0,TXN_1375976,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""sender"", ""amount"": 116395.15}"
80D9D3480,TXN_1375976,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""receiver"", ""amount"": 116395.15}"
80F44B6E0,TXN_1376561,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""sender"", ""amount"": 7789.1}"
80F69D510,TXN_1376561,INVOLVED_IN,2022/09/02 07:49,"{""role"": ""receiver"", ""amount"": 7789.1}"
80F44B6E0,TXN_1376562,INVOLVED_IN,2022/09/02 07:53,"{""role"": ""sender"", ""amount"": 284.0}"
80F69D510,TXN_1376562,INVOLVED_IN,2022/09/02 07:53,"{""role"": ""receiver"", ""amount"": 284.0}"
80FF9CD00,TXN_1376949,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""sender"", ""amount"": 477.42}"
8106479D0,TXN_1376949,INVOLVED_IN,2022/09/02 07:33,"{""role"": ""receiver"", ""amount"": 477.42}"
80FF9CD00,TXN_1376950,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""sender"", ""amount"": 36.3}"
8106479D0,TXN_1376950,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""receiver"", ""amount"": 36.3}"
80FF9CD00,TXN_1376951,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""sender"", ""amount"": 43.02}"
8106479D0,TXN_1376951,INVOLVED_IN,2022/09/02 07:38,"{""role"": ""receiver"", ""amount"": 43.02}"
81014CB60,TXN_1376993,INVOLVED_IN,2022/09/02 07:32,"{""role"": ""sender"", ""amount"": 73579.83}"
810911970,TXN_1376993,INVOLVED_IN,2022/09/02 07:32,"{""role"": ""receiver"", ""amount"": 73579.83}"
8102397F0,TXN_1376995,INVOLVED_IN,2022/09/02 07:52,"{""role"": ""sender"", ""amount"": 17150.57}"
810945C00,TXN_1376995,INVOLVED_IN,2022/09/02 07:52,"{""role"": ""receiver"", ""amount"": 17150.57}"
8102397F0,TXN_1376996,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""sender"", ""amount"": 8448.85}"
810945C00,TXN_1376996,INVOLVED_IN,2022/09/02 07:56,"{""role"": ""receiver"", ""amount"": 8448.85}"
810CE3770,TXN_1377136,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""sender"", ""amount"": 995.07}"
810CE37C0,TXN_1377136,INVOLVED_IN,2022/09/02 07:44,"{""role"": ""receiver"", ""amount"": 995.07}"
81090E660,TXN_1377192,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""sender"", ""amount"": 703.85}"
81125C0D0,TXN_1377192,INVOLVED_IN,2022/09/02 07:50,"{""role"": ""receiver"", ""amount"": 703.85}"
81090E660,TXN_1377193,INVOLVED_IN,2022/09/02 07:58,"{""role"": ""sender"", ""amount"": 784.36}"
81125C0D0,TXN_1377193,INVOLVED_IN,2022/09/02 07:58,"{""role"": ""receiver"", ""amount"": 784.36}"
813DE0CC1,TXN_1377864,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""sender"", ""amount"": 1.226549}"
8142C8E51,TXN_1377864,INVOLVED_IN,2022/09/02 07:57,"{""role"": ""receiver"", ""amount"": 1.226549}"
813DE0CC1,TXN_1377865,INVOLVED_IN,2022/09/02 07:53,"{""role"": ""sender"", ""amount"": 0.493146}"
8142C8E51,TXN_1377865,INVOLVED_IN,2022/09/02 07:53,"{""role"": ""receiver"", ""amount"": 0.493146}"
813DE0CC1,TXN_1377866,INVOLVED_IN,2022/09/02 07:40,"{""role"": ""sender"", ""amount"": 2.302742}"
8142C8E51,TXN_1377866,INVOLVED_IN,2022/09/02 07:40,"{""role"": ""receiver"", ""amount"": 2.302742}"
800058B80,TXN_1378037,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""sender"", ""amount"": 72911.9}"
800058B80,TXN_1378037,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""receiver"", ""amount"": 72911.9}"
800059230,TXN_1378049,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""sender"", ""amount"": 1863.05}"
8001758B0,TXN_1378049,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""receiver"", ""amount"": 1863.05}"
800059230,TXN_1378050,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""sender"", ""amount"": 1819.51}"
8001758B0,TXN_1378050,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""receiver"", ""amount"": 1819.51}"
80026A5A0,TXN_1378113,INVOLVED_IN,2022/09/02 08:22,"{""role"": ""sender"", ""amount"": 1274.95}"
8003FBD00,TXN_1378113,INVOLVED_IN,2022/09/02 08:22,"{""role"": ""receiver"", ""amount"": 1274.95}"
80026A5A0,TXN_1378114,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""sender"", ""amount"": 855.1}"
8003FBD00,TXN_1378114,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""receiver"", ""amount"": 855.1}"
80005CF10,TXN_1379192,INVOLVED_IN,2022/09/02 08:17,"{""role"": ""sender"", ""amount"": 13096.18}"
8030CD8B0,TXN_1379192,INVOLVED_IN,2022/09/02 08:17,"{""role"": ""receiver"", ""amount"": 13096.18}"
80005CF10,TXN_1379193,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""sender"", ""amount"": 9354.34}"
8030CD8B0,TXN_1379193,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""receiver"", ""amount"": 9354.34}"
80005CF10,TXN_1379194,INVOLVED_IN,2022/09/02 08:03,"{""role"": ""sender"", ""amount"": 36421.68}"
8030CD8B0,TXN_1379194,INVOLVED_IN,2022/09/02 08:03,"{""role"": ""receiver"", ""amount"": 36421.68}"
804AF6100,TXN_1379630,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""sender"", ""amount"": 519.54}"
804AF2070,TXN_1379630,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""receiver"", ""amount"": 519.54}"
80005B5F0,TXN_1379868,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""sender"", ""amount"": 3218.69}"
805905F30,TXN_1379868,INVOLVED_IN,2022/09/02 08:28,"{""role"": ""receiver"", ""amount"": 3218.69}"
80005B5F0,TXN_1379869,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""sender"", ""amount"": 2796.32}"
805905F30,TXN_1379869,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""receiver"", ""amount"": 2796.32}"
80494B350,TXN_1379929,INVOLVED_IN,2022/09/02 08:15,"{""role"": ""sender"", ""amount"": 35.52}"
805DF8E40,TXN_1379929,INVOLVED_IN,2022/09/02 08:15,"{""role"": ""receiver"", ""amount"": 35.52}"
80005C0A0,TXN_1380485,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""sender"", ""amount"": 14.84}"
808230E10,TXN_1380485,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""receiver"", ""amount"": 14.84}"
802DAA850,TXN_1380498,INVOLVED_IN,2022/09/02 08:23,"{""role"": ""sender"", ""amount"": 103.12}"
8083D6020,TXN_1380498,INVOLVED_IN,2022/09/02 08:23,"{""role"": ""receiver"", ""amount"": 103.12}"
802DAA850,TXN_1380499,INVOLVED_IN,2022/09/02 08:23,"{""role"": ""sender"", ""amount"": 31.7}"
8083D6020,TXN_1380499,INVOLVED_IN,2022/09/02 08:23,"{""role"": ""receiver"", ""amount"": 31.7}"
801A83B10,TXN_1380703,INVOLVED_IN,2022/09/02 08:18,"{""role"": ""sender"", ""amount"": 217072.58}"
809139F60,TXN_1380703,INVOLVED_IN,2022/09/02 08:18,"{""role"": ""receiver"", ""amount"": 217072.58}"
80FD81810,TXN_1382423,INVOLVED_IN,2022/09/02 08:14,"{""role"": ""sender"", ""amount"": 315.07}"
80FD815E0,TXN_1382423,INVOLVED_IN,2022/09/02 08:14,"{""role"": ""receiver"", ""amount"": 315.07}"
8124612A0,TXN_1383079,INVOLVED_IN,2022/09/02 08:08,"{""role"": ""sender"", ""amount"": 141.44}"
812467CE0,TXN_1383079,INVOLVED_IN,2022/09/02 08:08,"{""role"": ""receiver"", ""amount"": 141.44}"
80B4BD880,TXN_1383737,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""sender"", ""amount"": 136.86}"
8147CB890,TXN_1383737,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""receiver"", ""amount"": 136.86}"
80B4BD880,TXN_1383738,INVOLVED_IN,2022/09/02 08:07,"{""role"": ""sender"", ""amount"": 189.11}"
8147CB890,TXN_1383738,INVOLVED_IN,2022/09/02 08:07,"{""role"": ""receiver"", ""amount"": 189.11}"
80B4BD880,TXN_1383739,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""sender"", ""amount"": 86.32}"
8147CB890,TXN_1383739,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""receiver"", ""amount"": 86.32}"
80035F420,TXN_1383835,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""sender"", ""amount"": 369724.96}"
8005E5940,TXN_1383835,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""receiver"", ""amount"": 369724.96}"
80035F420,TXN_1383836,INVOLVED_IN,2022/09/02 08:18,"{""role"": ""sender"", ""amount"": 11809.7}"
8005E5940,TXN_1383836,INVOLVED_IN,2022/09/02 08:18,"{""role"": ""receiver"", ""amount"": 11809.7}"
80035F420,TXN_1383837,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""sender"", ""amount"": 136808.99}"
8005E5940,TXN_1383837,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""receiver"", ""amount"": 136808.99}"
80035F420,TXN_1383838,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""sender"", ""amount"": 167149.32}"
8005E5940,TXN_1383838,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""receiver"", ""amount"": 167149.32}"
80257A2F0,TXN_1384467,INVOLVED_IN,2022/09/02 08:02,"{""role"": ""sender"", ""amount"": 3921.86}"
8027DC5E0,TXN_1384467,INVOLVED_IN,2022/09/02 08:02,"{""role"": ""receiver"", ""amount"": 3921.86}"
80257A2F0,TXN_1384468,INVOLVED_IN,2022/09/02 08:29,"{""role"": ""sender"", ""amount"": 2176.53}"
8027DC5E0,TXN_1384468,INVOLVED_IN,2022/09/02 08:29,"{""role"": ""receiver"", ""amount"": 2176.53}"
80257A2F0,TXN_1384469,INVOLVED_IN,2022/09/02 08:22,"{""role"": ""sender"", ""amount"": 503.17}"
8027DC5E0,TXN_1384469,INVOLVED_IN,2022/09/02 08:22,"{""role"": ""receiver"", ""amount"": 503.17}"
802BF1730,TXN_1384910,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""sender"", ""amount"": 2462.72}"
80506FDC0,TXN_1384910,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""receiver"", ""amount"": 2462.72}"
802BF1730,TXN_1384911,INVOLVED_IN,2022/09/02 08:13,"{""role"": ""sender"", ""amount"": 2462.98}"
80506FDC0,TXN_1384911,INVOLVED_IN,2022/09/02 08:13,"{""role"": ""receiver"", ""amount"": 2462.98}"
8029DCFF0,TXN_1385343,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""sender"", ""amount"": 421.61}"
807B50340,TXN_1385343,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""receiver"", ""amount"": 421.61}"
8029DCFF0,TXN_1385344,INVOLVED_IN,2022/09/02 08:04,"{""role"": ""sender"", ""amount"": 96.92}"
807B50340,TXN_1385344,INVOLVED_IN,2022/09/02 08:04,"{""role"": ""receiver"", ""amount"": 96.92}"
80806E360,TXN_1385610,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""sender"", ""amount"": 2030.22}"
80954C940,TXN_1385610,INVOLVED_IN,2022/09/02 08:01,"{""role"": ""receiver"", ""amount"": 2030.22}"
80806E360,TXN_1385611,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""sender"", ""amount"": 464.2}"
80954C940,TXN_1385611,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""receiver"", ""amount"": 464.2}"
801860520,TXN_1386025,INVOLVED_IN,2022/09/02 08:08,"{""role"": ""sender"", ""amount"": 62.92}"
80C8ACB20,TXN_1386025,INVOLVED_IN,2022/09/02 08:08,"{""role"": ""receiver"", ""amount"": 62.92}"
801860520,TXN_1386026,INVOLVED_IN,2022/09/02 08:03,"{""role"": ""sender"", ""amount"": 97.76}"
80C8ACB20,TXN_1386026,INVOLVED_IN,2022/09/02 08:03,"{""role"": ""receiver"", ""amount"": 97.76}"
8020A01E0,TXN_1386027,INVOLVED_IN,2022/09/02 08:16,"{""role"": ""sender"", ""amount"": 605.16}"
80C8ACB20,TXN_1386027,INVOLVED_IN,2022/09/02 08:16,"{""role"": ""receiver"", ""amount"": 605.16}"
8020A01E0,TXN_1386028,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""sender"", ""amount"": 483.79}"
80C8ACB20,TXN_1386028,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""receiver"", ""amount"": 483.79}"
804B721F0,TXN_1386552,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""sender"", ""amount"": 6805.24}"
810F672B0,TXN_1386552,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""receiver"", ""amount"": 6805.24}"
804B721F0,TXN_1386553,INVOLVED_IN,2022/09/02 08:02,"{""role"": ""sender"", ""amount"": 6058.08}"
810F672B0,TXN_1386553,INVOLVED_IN,2022/09/02 08:02,"{""role"": ""receiver"", ""amount"": 6058.08}"
81009B1E0,TXN_1387077,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""sender"", ""amount"": 174.77}"
8141DABE0,TXN_1387077,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""receiver"", ""amount"": 174.77}"
81009B1E0,TXN_1387078,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""sender"", ""amount"": 75.91}"
8141DABE0,TXN_1387078,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""receiver"", ""amount"": 75.91}"
8014CB250,TXN_1387125,INVOLVED_IN,2022/09/02 08:16,"{""role"": ""sender"", ""amount"": 221.58}"
814511C70,TXN_1387125,INVOLVED_IN,2022/09/02 08:16,"{""role"": ""receiver"", ""amount"": 221.58}"
8014CB250,TXN_1387126,INVOLVED_IN,2022/09/02 08:10,"{""role"": ""sender"", ""amount"": 693.76}"
814511C70,TXN_1387126,INVOLVED_IN,2022/09/02 08:10,"{""role"": ""receiver"", ""amount"": 693.76}"
8000816C0,TXN_1388343,INVOLVED_IN,2022/09/02 08:13,"{""role"": ""sender"", ""amount"": 7787.71}"
8047C0EE0,TXN_1388343,INVOLVED_IN,2022/09/02 08:13,"{""role"": ""receiver"", ""amount"": 7787.71}"
8000816C0,TXN_1388344,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""sender"", ""amount"": 10277.08}"
8047C0EE0,TXN_1388344,INVOLVED_IN,2022/09/02 08:26,"{""role"": ""receiver"", ""amount"": 10277.08}"
8058DA430,TXN_1388805,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""sender"", ""amount"": 6430881.04}"
805E89BA0,TXN_1388805,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""receiver"", ""amount"": 6430881.04}"
8058DA430,TXN_1388806,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""sender"", ""amount"": 281646.8}"
805E89BA0,TXN_1388806,INVOLVED_IN,2022/09/02 08:09,"{""role"": ""receiver"", ""amount"": 281646.8}"
8058DA430,TXN_1388807,INVOLVED_IN,2022/09/02 08:11,"{""role"": ""sender"", ""amount"": 4204590.56}"
805E89BA0,TXN_1388807,INVOLVED_IN,2022/09/02 08:11,"{""role"": ""receiver"", ""amount"": 4204590.56}"
8058DA430,TXN_1388808,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""sender"", ""amount"": 171114.76}"
805E89BA0,TXN_1388808,INVOLVED_IN,2022/09/02 08:25,"{""role"": ""receiver"", ""amount"": 171114.76}"
8058DA430,TXN_1388809,INVOLVED_IN,2022/09/02 08:24,"{""role"": ""sender"", ""amount"": 638727.82}"
805E89BA0,TXN_1388809,INVOLVED_IN,2022/09/02 08:24,"{""role"": ""receiver"", ""amount"": 638727.82}"
807FC49A0,TXN_1389460,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""sender"", ""amount"": 49644988.22}"
8083B9860,TXN_1389460,INVOLVED_IN,2022/09/02 08:21,"{""role"": ""receiver"", ""amount"": 49644988.22}"
807FC49A0,TXN_1389461,INVOLVED_IN,2022/09/02 08:17,"{""role"": ""sender"", ""amount"": 2869.94}"
8083B9860,TXN_1389461,INVOLVED_IN,2022/09/02 08:17,"{""role"": ""receiver"", ""amount"": 2869.94}"
807FC49A0,TXN_1389462,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""sender"", ""amount"": 80201578.48}"
8083B9860,TXN_1389462,INVOLVED_IN,2022/09/02 08:19,"{""role"": ""receiver"", ""amount"": 80201578.48}"
80CBEB570,TXN_1390988,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""sender"", ""amount"": 4482.86}"
80CC137B0,TXN_1390988,INVOLVED_IN,2022/09/02 08:06,"{""role"": ""receiver"", ""amount"": 4482.86}"
100428930,TXN_1391144,INVOLVED_IN,2022/09/02 08:11,"{""role"": ""sender"", ""amount"": 6609.85}"
80D60B240,TXN_1391144,INVOLVED_IN,2022/09/02 08:11,"{""role"": ""receiver"", ""amount"": 6609.85}"
100428930,TXN_1391145,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""sender"", ""amount"": 6914.91}"
80D60B240,TXN_1391145,INVOLVED_IN,2022/09/02 08:12,"{""role"": ""receiver"", ""amount"": 6914.91}"
80E5C33D0,TXN_1391676,INVOLVED_IN,2022/09/02 08:04,"{""role"": ""sender"", ""amount"": 1135.42}"
80F354A00,TXN_1391676,INVOLVED_IN,2022/09/02 08:04,"{""role"": ""receiver"", ""amount"": 1135.42}"
